gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10
ind147_context6	4.80732248204265	3.88378406661628	5.72496532629451	6.18874021196632	5.71905594279494	6.69687187004915	3.3395964073041	6.20100049731568	6.28806532534733	6.93545264245822
ind147_context7	4.51959812964526	5.09894010726408	7.44347101728293	4.2601107795655	3.99394994082512	6.47967855537283	4.27338533940064	4.96368788709898	4.82762767029338	6.88085865029382
ind147_context8	6.55453915013546	4.55271723517079	5.17163231617341	5.90434759993841	3.58902874230417	6.92955774925255	3.81259789012941	5.75980615844472	7.3602612967799	4.89960614076836
ind147_context9	5.17410056854948	4.98077170437972	6.14014804898844	6.49375799160861	4.47520079944972	5.70847945430969	3.85995679008647	5.91812979295975	5.67539234752866	5.34747316590531
ind148_context1	5.54377091034895	4.66391326964568	6.68043106739837	2.92064402498372	5.18106664353808	5.95043933565268	4.86058575151767	8.14864478032397	6.15325998288462	3.30596225926039
ind148_context10	5.44352379405924	4.67166673435592	5.2830036470274	4.07174409325891	4.05965973753845	6.65025405250771	5.80792564119872	7.35218380223108	6.73778379096906	4.59746905546253
ind148_context11	5.26056242444605	5.82737953524597	4.93527171923389	5.28042627620821	6.37406483659166	5.81596966637368	5.50565038126345	8.33205441751377	6.36266034026746	3.40966149865452
ind148_context12	7.38925223134218	5.54842366203333	5.66731105310817	3.58059741829393	5.95479099305458	5.6404039854028	3.56199759626611	6.24918433665724	6.40473143896118	5.20877158074656
ind148_context13	3.52356439881264	5.61100887538896	6.62906241377555	5.23465393683472	4.20852542440018	5.29344728558082	7.1546459678654	5.96765564683335	6.93124939458962	4.37103685948591
ind148_context14	3.25205917500483	4.40662468136109	6.98373446072715	5.53744704266675	4.58510206037078	3.73529167787735	4.70577356481785	6.95681316920399	6.27710646554931	3.655935411606
ind148_context15	4.25852750905218	5.41479526026645	5.52429671956905	5.04903684829414	4.09577101539066	5.56217655582921	5.10046020112223	6.13394143217996	5.68959599265468	4.97925442552407
ind148_context16	5.59375744603018	4.20970021115684	5.03494545376798	3.99389380384598	5.97279811693984	4.99362005278556	5.18051580932351	6.36090913845709	5.29355865231826	5.07748563757487
ind148_context17	4.41097727948676	4.66971129021989	6.49847687190347	3.95092227223328	4.54469826660546	5.37646626242774	4.94682452486578	8.03420287953117	6.61674905713368	4.04793253446898
ind148_context18	4.91803452351061	3.08586440299013	6.57630139867761	4.51104696844211	5.93468161491544	5.16052954721236	5.40743011797333	6.64747504982393	5.8449940628703	3.55305757831789
ind148_context19	4.02644904833183	6.21385447215131	5.60392669412823	4.41996233071118	5.21265836110591	5.64884765843304	4.94380727839164	8.08368369781644	6.03972585823504	3.72506513040184
ind148_context2	5.80583662523269	4.03187158631814	6.07761440354178	3.67375608635895	5.95344302448781	4.7651400769483	5.27879936028719	5.8198260066274	6.56363627648677	3.76803769742969
ind148_context20	4.87330046558608	3.37965762579092	5.09619939579742	2.84012287632588	5.0139830150394	5.80101974765626	5.00112023073487	6.06065512263576	5.57485465831318	4.29265918420082
ind148_context21	3.84108668432748	5.24438257280041	5.31308237812956	4.31779757832457	4.85323993744046	5.94858849192049	4.81600423435443	5.81598599414371	4.89229533057598	4.94775643213679
ind148_context22	3.64052543577124	5.23121852192782	5.41616805599182	3.5924112369505	5.91473987911658	6.40039329666173	7.03521130775157	7.18096219132724	5.40192114629308	4.55339076310311
ind148_context23	3.98097286517865	4.41200460873604	6.47056221670787	4.04099218431534	5.97931113683845	4.52313563295083	4.57775259614346	6.65674237989017	7.27380069496591	4.13148665832816
ind148_context24	3.49755195266692	4.56353372478957	6.01458065590918	3.67688052309106	6.21526340249899	6.42012939630189	5.94581947142138	6.45892229810079	5.65260587189752	4.57290866893769
ind148_context25	4.75078970152523	5.24962919101043	5.74832427930678	5.27745172292509	5.7557695194439	5.26710365841901	5.80786771062879	7.19779292392202	6.21382097871208	5.0725883046034
ind148_context26	5.54419919090319	5.82179097935197	5.84328000570301	5.16194202669487	4.44481452430189	5.11948461208101	5.28952171761042	5.32735844829067	6.0313492017032	4.20858692468036
ind148_context27	3.26521776900221	5.49432201713968	6.12527736588563	3.40706283068891	4.96848327843336	6.47110013593449	5.31221453025928	7.41342173480795	4.39344120838239	4.4055134094184
ind148_context28	4.35402018233185	5.03864444496125	7.24565336138749	4.80875015044558	5.21991968393667	6.29346105396799	4.77320051980202	7.40253792907008	5.98672753266276	4.47937152026371
ind148_context29	4.56882885596353	3.96450500479673	6.31577780738964	3.20262127807282	5.58650669739105	5.92959356922039	5.05500647514289	7.82703569102937	5.15002416894507	4.19852596879334
ind148_context3	4.22103651574478	4.09539854139405	5.93374250962356	3.98185600929889	3.74379729463916	5.14187092166135	5.28937870241549	6.97230342318712	6.203390428408	4.82353719112341
ind148_context30	6.38957741637125	3.39528427022713	5.06882678636291	5.36906391093536	5.48174751539661	4.36524525668488	5.93362111736056	7.51241345718997	7.42755394584609	4.33289907634868
ind148_context31	4.14671814166253	4.23804404502196	5.51864953769921	4.19890986770941	4.43136813553791	5.69938447240762	4.84179126331201	8.17841594084232	7.43237195855906	4.60386071489795
ind148_context32	6.46657333962846	4.39502983419077	6.32055798739116	4.57224318358126	5.37379604631709	5.64073885533884	5.77747430791475	7.54108969418506	5.29782869295765	3.56367734989283
ind148_context33	4.46067591003501	4.6863581999863	5.51052511756501	5.14796804664765	5.13649542261364	5.11295085261603	5.77567179866124	6.69955192050457	6.40014174026128	3.74960581388306
ind148_context34	3.95936090798696	3.68982757640679	6.08663410209357	4.16255194012955	5.96967846402518	6.6647121334468	4.37339795706232	5.51047062898489	5.33930945036337	3.1306376490025
ind148_context35	5.8009221196372	4.98384807218912	5.40451978445162	4.07741015564126	5.97276085760295	6.85804887844566	4.99928802079795	7.13129788677919	4.87719745323689	4.46847947822109
ind148_context36	6.87006500803401	5.84733015619192	5.48476658616534	4.45474442333944	6.82776324055216	7.33050569059727	4.8436062536867	5.41235913857034	6.08225681647805	5.04098951027178
ind148_context37	6.14493042961622	4.79477262551195	5.83906262136198	4.5302282823223	5.69676563302818	5.06519044819329	3.56525624238225	4.87694527986931	8.84785317271593	6.75983640245813
ind148_context38	6.212856505672	3.43019942146406	5.84205253505562	4.32576257454749	4.87996542244281	7.88925049667083	5.05978963196024	7.95010414544028	6.84040571597594	5.59658065441006
ind148_context39	6.73368777280736	3.93559551482001	4.74197450300621	4.2773810743525	4.3176343266996	6.70610775142316	4.02408723720522	5.79561444311687	5.03036711668599	6.22394567699392
ind148_context4	4.18643573604807	4.69355977547984	6.64089560538956	4.73180321943681	5.65541035381851	4.56267378321637	5.21165586704199	7.00251222665928	8.18097113602696	4.34376893723286
ind148_context40	4.16563432013079	4.31093328052234	5.59440203236277	3.46994202552829	6.29594021940327	5.96235070480227	4.82903921554012	5.95394550234003	6.53639392617131	4.54036922197785
ind148_context41	4.33274940646124	4.98345162794111	5.96752108725523	3.3681069201552	5.8774818091675	6.24523292039433	5.66607986525311	6.13540829011729	6.12025971606317	4.30507707407491
ind148_context42	4.6084447121109	4.60923907171735	6.63561943602611	4.87298106027619	6.28573462781496	5.15224728735213	5.26211706281542	7.89910809282807	6.00712599681048	4.24528920053419
ind148_context43	4.96582635394683	5.582290512891	7.77075027725232	5.20798430201778	5.65919051059137	5.97596864538457	5.55808349696973	7.68939076954483	6.51810613329	5.17124080302811
ind148_context44	5.02208748365072	3.70166258996408	6.82009339357484	5.07411280389451	4.40433822631445	5.49888265470604	3.68446874090362	8.36388549175544	5.77126897590504	4.20997239199373
ind148_context45	4.70688325502	5.27562939182997	4.77973663932707	4.06402567380804	6.32922134984313	5.92919000301069	5.95117769651467	7.54648525946447	3.80514441268771	4.70926663211866
ind148_context46	3.62715114240078	6.97363014407591	6.3563621178418	4.94796424065335	7.00696240890666	6.94873793959556	5.41733668898499	6.25939635692425	6.0584346697521	5.05192910102998
ind148_context47	4.28958167962989	5.75044615317405	6.39469954797497	4.41489015759067	5.07696142725891	4.77810276068824	5.39699124069797	8.34351528412424	5.7251369068412	4.21971327388491
ind148_context48	3.82105531007896	4.95031208166472	4.67169992076153	4.73962844409815	4.92478352723964	5.64185482696091	5.82361071851087	7.91838431422812	6.88374964155066	3.51956540130304
ind148_context49	2.04094983290932	4.89721199109316	4.49177927041916	4.42046693388589	4.86757347813204	7.77952181207435	6.40422650910316	8.13421695803094	6.71188193037994	4.72401788896713
ind148_context5	3.40111237581664	4.92088863241927	4.60258057769277	3.7340107092834	6.50606749795672	5.99628301568196	5.81181211265508	7.42363451778297	7.46688355881054	5.74812857660253
ind148_context50	1.83520538288814	-1.07118721630547	-0.17906601993576	0.411252760580816	0.782268506652624	0.995518781489672	1.0370686832842	2.45044813682288	2.26862157973086	-1.51066055865674
ind148_context6	5.36138183845232	4.1993650808646	8.40246816768182	3.48772986602002	4.32354033562419	5.22015854742325	5.4825247536047	8.2148545647098	4.95836835561384	4.78629064378043
ind148_context7	3.87376023812416	4.98141818519125	6.52750500786345	5.36649344897795	5.85035792433615	5.97466303083528	5.15087663491164	5.8846812231516	4.01500857298068	5.72353462669897
ind148_context8	6.71622764228941	5.37770489413291	5.96788112275973	4.7967870787818	5.50159694259879	7.2950156552609	5.74465837814377	7.02695535161341	7.34369957996891	4.84531340875303
ind148_context9	4.36877137672125	5.3587682244203	6.185232736526	5.32571479799201	5.33804199523385	6.70698447298062	5.3720180400073	7.03811729429528	5.99506516839023	4.4564267895494
ind149_context1	7.51330137673663	5.07915416019352	5.85705168908985	5.20387690427594	4.43837538281005	5.41975644827442	5.80120612176383	3.31315888624112	5.13326566695801	7.11795538588802
ind149_context10	3.33937362679578	5.95991248884484	5.88493019887365	5.49418542887943	4.24526785396526	4.50180640465834	5.52537499930828	6.4698478940338	4.11042669141743	6.20737330244504
ind149_context11	6.16251508853169	4.21437088452626	7.80301085465365	5.86678623533592	4.61145574656361	4.86521411793966	7.12788928271637	3.61700836757559	3.24732552055465	7.33870374522549
ind149_context12	5.89213942606444	3.65767653340376	4.68204036552146	5.1216068402086	3.81739419151529	5.48055760528996	5.91893759906658	6.23096942934991	5.31617286955424	6.43938370617774
ind149_context13	6.42238432218312	5.41862985154699	6.57210386272124	5.17824263618512	4.85211584973515	5.0256283659689	5.30974619669553	5.39025929486688	5.49137573112123	6.70952594874336
ind149_context14	3.27002566836214	5.61811950859945	5.91208917854327	4.93108347172945	4.98473525345921	5.76076361385976	5.78776267794692	5.16550945488768	5.23493975398882	7.22351989233996
ind149_context15	5.32100483347585	4.86902234981136	6.63636951273595	5.19186748184215	4.55996177135848	5.83888642303567	4.50511804858008	5.91192709275405	5.27609302914709	7.42606242037245
ind149_context16	4.13738370349302	5.51015156610699	5.88456298523445	5.01554618979758	4.38548308014334	4.01003191403382	5.13918249719244	5.93788484677392	5.38171009472525	6.35396479325509
ind149_context17	4.29290422077875	4.71814857131673	5.71800961190832	4.74448105952831	4.09240977341362	4.93959866116703	5.61348744303639	5.59277331178855	5.38738555610595	7.02054759724307
ind149_context18	3.76405608705164	4.39831565326696	5.30811854172264	5.41657748177862	4.23456459697391	6.02625539960896	8.02034215785175	4.95457533012601	3.16701145828526	6.55079435433399
ind149_context19	5.30866531286665	5.24659172856943	7.45776320975715	5.04801770226822	5.58460954119742	5.20862553043857	6.76290141831145	4.92655911468456	5.11276339295746	7.8101363858721
ind149_context2	5.94026932581776	5.7938069849565	7.08555592012348	4.39502359662089	4.74962770821101	5.8983118777031	5.29079147586146	5.87486738136752	4.71908765906663	6.92486444121823
ind149_context20	4.79231474003931	5.24771883725342	7.48013022009106	4.66167990724301	6.2483383288318	4.4053783577764	4.97693635729059	5.54839546354426	4.23067775533971	7.12439101836945
ind149_context21	5.9729632029361	4.25550085696811	6.81533180787656	5.93495693710465	5.35135817086664	4.72119693165963	5.52783253774094	5.51707710737595	6.39975961645332	5.55445193160332
ind149_context22	4.8775009563863	4.34083409335995	7.51558024193742	6.22252735432066	6.60378014884278	4.79818395914938	5.45467479481873	5.01337603049777	4.04105439268993	7.39127131320066
ind149_context23	4.38464351808326	3.9708334135961	5.68785118450401	5.5606236272336	4.01057330027671	5.78697658946853	7.33666957983565	3.82748998827813	3.82776146296392	8.2969529031535
ind149_context24	4.53532232471405	5.31590615016327	6.59301088576873	3.25505821814893	4.86195053801229	4.26466898293956	5.85037592461536	5.26990713247348	5.02496811644041	7.66902417091316
ind149_context25	6.49321336298026	3.82538823491486	6.25831228258306	4.22690470865784	3.00876971776369	5.76545227438467	5.33550974007235	4.72704675204645	4.58547801672085	7.45214035653289
ind149_context26	6.78201095641682	4.86435941695869	5.60274743296954	4.21675346192603	4.21356918354023	5.20122613948794	6.34086291951622	5.58151120460087	4.78798425831528	7.63588634812033
ind149_context27	6.53549623233497	6.68017802331344	7.17956817400821	6.88732229282004	5.34153160001117	5.45535771885088	4.75636308293253	5.3658845959077	4.38391941462011	6.11243135013612
ind149_context28	6.68026536207754	7.32384650746397	6.94637536700647	4.94379445578134	4.92692750794735	5.88058622833673	5.09575599670324	5.5291688554561	4.86738711580495	6.8308750447697
ind149_context29	4.57705760313315	5.43243542278707	5.05035283936837	4.16415555916172	4.1460048082239	4.27711821498951	5.20187994268155	4.85038165317982	4.30627544133816	6.66082481359004
ind149_context3	5.04015467446667	4.26489707467332	7.383148895622	4.40460439861864	3.56007751273868	6.32348631916308	3.39580123325575	5.08061586501861	4.69026389812819	6.33602959439347
ind149_context30	6.43291831056452	4.80455412858159	7.29114990426175	3.21209176000624	5.57912436089952	4.47907806109959	4.5282191914787	4.91097176508233	2.6033401015907	7.19872348991329
ind149_context31	4.67027682695747	3.90486777865375	5.97796988858255	3.96917691582992	4.50391581046577	4.96315049968067	4.25585221189978	3.83988809065815	6.04565743184732	7.49059439854274
ind149_context32	5.69349336511252	4.00540363985772	6.72287479812817	3.61980688038767	4.28909232511403	5.1734198536864	7.62589504308032	6.3732282133618	5.17817800344558	5.22710228869576
ind149_context33	4.77848249648074	5.6057740700584	6.52388721644813	4.43918679169979	4.22991839373508	4.45026100070682	5.16547989630234	3.66846438237826	4.86048879129481	6.92902144605404
ind149_context34	4.76208135727687	5.00706158056284	4.9019227992454	4.68308189778495	3.69833076079723	5.68266218871247	4.51791006614281	3.32162854105696	5.42054269286782	6.58036734691329
